time,temperature_2m,humidity,wind_speed_10m,precipitation
2023-09-27 23:00:00,12.3,100,7.3,0.0
2023-09-28 00:00:00,11.9,100,7.0,0.0
2023-09-28 01:00:00,13.5,100,3.1,0.0
2023-09-28 02:00:00,12.9,100,2.2,0.0
2023-09-28 03:00:00,11.9,100,4.4,0.0
2023-09-28 04:00:00,12.4,100,5.2,0.0
2023-09-28 05:00:00,13.0,100,4.0,0.0
2023-09-28 06:00:00,12.4,100,5.5,0.0
2023-09-28 07:00:00,13.9,100,3.3,0.0
2023-09-28 08:00:00,14.9,99,2.5,0.0
2023-09-28 09:00:00,17.0,90,1.5,0.0
2023-09-28 10:00:00,19.3,80,1.1,0.0
2023-09-28 11:00:00,21.3,66,1.1,0.0
2023-09-28 12:00:00,22.7,56,1.1,0.0
2023-09-28 13:00:00,23.0,49,0.5,0.0
2023-09-28 14:00:00,23.7,48,0.0,0.0
2023-09-28 15:00:00,23.8,48,1.5,0.0
2023-09-28 16:00:00,23.5,50,2.9,0.0
2023-09-28 17:00:00,22.0,73,3.0,0.0
2023-09-28 18:00:00,21.8,58,3.4,0.0
2023-09-28 19:00:00,20.6,66,0.8,0.0
2023-09-28 20:00:00,19.6,74,0.7,0.0
2023-09-28 21:00:00,18.7,82,1.3,0.0
2023-09-28 22:00:00,17.9,88,4.9,0.0
2023-09-28 23:00:00,17.1,95,3.4,0.0
2023-09-29 00:00:00,16.6,100,2.9,0.0
2023-09-29 01:00:00,15.3,100,2.5,0.0
2023-09-29 02:00:00,14.1,100,4.0,0.0
2023-09-29 03:00:00,11.3,100,5.1,0.0
2023-09-29 04:00:00,11.2,100,6.1,0.0
2023-09-29 05:00:00,11.4,100,6.5,0.0
2023-09-29 06:00:00,13.6,100,3.9,0.0
2023-09-29 07:00:00,13.9,100,2.1,0.0
2023-09-29 08:00:00,15.2,100,4.6,0.0
2023-09-29 09:00:00,17.7,91,3.4,0.0
2023-09-29 10:00:00,20.2,80,1.5,0.0
2023-09-29 11:00:00,22.5,65,2.3,0.0
2023-09-29 12:00:00,24.1,55,4.3,0.0
2023-09-29 13:00:00,24.4,50,6.9,0.0
2023-09-29 14:00:00,24.8,51,10.1,0.0
2023-09-29 15:00:00,24.7,54,10.3,0.0
2023-09-29 16:00:00,24.4,57,9.9,0.0
2023-09-29 17:00:00,22.8,64,11.0,0.0
2023-09-29 18:00:00,20.3,68,16.8,0.0
2023-09-29 19:00:00,19.0,70,10.1,0.0
2023-09-29 20:00:00,17.1,78,5.5,0.0
2023-09-29 21:00:00,16.0,84,5.0,0.0
2023-09-29 22:00:00,15.2,88,6.6,0.0
2023-09-29 23:00:00,16.0,82,6.2,0.0
2023-09-30 00:00:00,15.5,84,4.7,0.0
2023-09-30 01:00:00,16.2,84,4.3,0.0
2023-09-30 02:00:00,16.7,78,1.5,0.0
2023-09-30 03:00:00,16.5,80,1.5,0.0
2023-09-30 04:00:00,15.9,88,2.5,0.0
2023-09-30 05:00:00,15.9,88,2.5,0.0
2023-09-30 06:00:00,15.6,89,2.6,0.0
2023-09-30 07:00:00,15.8,87,3.0,0.0
2023-09-30 08:00:00,16.3,81,4.9,0.0
2023-09-30 09:00:00,16.7,77,6.4,0.0
2023-09-30 10:00:00,17.2,75,5.0,0.0
2023-09-30 11:00:00,18.0,73,3.7,0.0
2023-09-30 12:00:00,19.6,65,4.7,0.0
2023-09-30 13:00:00,20.4,63,6.5,0.0
2023-09-30 14:00:00,20.9,60,4.9,0.0
2023-09-30 15:00:00,21.0,59,3.7,0.0
2023-09-30 16:00:00,20.6,61,4.0,0.0
2023-09-30 17:00:00,20.1,69,2.8,0.0
2023-09-30 18:00:00,18.7,69,5.8,0.0
2023-09-30 19:00:00,17.2,78,7.2,0.0
2023-09-30 20:00:00,16.7,80,6.8,0.0
2023-09-30 21:00:00,16.3,83,3.8,0.0
2023-09-30 22:00:00,13.5,94,6.5,0.0
2023-09-30 23:00:00,14.9,93,3.8,0.0
2023-10-01 00:00:00,14.4,96,3.4,0.0
2023-10-01 01:00:00,12.0,100,5.9,0.0
2023-10-01 02:00:00,12.5,100,3.8,0.0
2023-10-01 03:00:00,10.8,100,3.7,0.0
2023-10-01 04:00:00,10.5,100,4.0,0.0
2023-10-01 05:00:00,9.9,100,4.3,0.0
2023-10-01 06:00:00,11.1,100,1.8,0.0
2023-10-01 07:00:00,11.1,100,2.5,0.0
2023-10-01 08:00:00,12.5,99,2.7,0.0
2023-10-01 09:00:00,13.9,96,4.2,0.0
2023-10-01 10:00:00,16.5,86,4.0,0.0
2023-10-01 11:00:00,18.5,79,4.0,0.0
2023-10-01 12:00:00,20.3,72,3.4,0.0
2023-10-01 13:00:00,20.4,69,3.2,0.0
2023-10-01 14:00:00,21.5,65,2.8,0.0
2023-10-01 15:00:00,22.1,62,3.5,0.0
2023-10-01 16:00:00,22.1,62,4.1,0.0
2023-10-01 17:00:00,21.2,75,2.2,0.0
2023-10-01 18:00:00,20.0,69,5.4,0.0
2023-10-01 19:00:00,19.1,74,4.3,0.0
2023-10-01 20:00:00,17.7,82,2.5,0.0
2023-10-01 21:00:00,16.7,90,1.9,0.0
2023-10-01 22:00:00,14.8,97,3.2,0.0
2023-10-01 23:00:00,14.5,100,2.9,0.0
2023-10-02 00:00:00,14.4,100,1.1,0.0
2023-10-02 01:00:00,14.8,100,2.7,0.0
2023-10-02 02:00:00,14.1,100,3.0,0.0
2023-10-02 03:00:00,13.2,100,1.1,0.0
2023-10-02 04:00:00,12.6,100,1.8,0.0
2023-10-02 05:00:00,11.4,100,4.2,0.0
2023-10-02 06:00:00,11.7,100,4.5,0.0
2023-10-02 07:00:00,12.5,100,2.5,0.0
2023-10-02 08:00:00,14.2,99,2.2,0.0
2023-10-02 09:00:00,15.8,96,1.1,0.0
2023-10-02 10:00:00,17.5,91,0.8,0.0
2023-10-02 11:00:00,19.5,85,2.5,0.0
2023-10-02 12:00:00,21.4,78,2.6,0.0
2023-10-02 13:00:00,21.9,62,1.8,0.0
2023-10-02 14:00:00,23.2,56,1.1,0.0
2023-10-02 15:00:00,23.7,54,1.8,0.0
2023-10-02 16:00:00,23.6,57,4.0,0.0
2023-10-02 17:00:00,22.1,74,3.4,0.0
2023-10-02 18:00:00,18.9,75,6.9,0.0
2023-10-02 19:00:00,20.6,68,6.0,0.0
2023-10-02 20:00:00,19.4,76,6.2,0.0
2023-10-02 21:00:00,17.3,88,6.2,0.0
2023-10-02 22:00:00,18.0,92,4.7,0.0
2023-10-02 23:00:00,17.7,94,4.7,0.0
2023-10-03 00:00:00,17.6,95,4.5,0.0
2023-10-03 01:00:00,17.2,97,1.8,0.0
2023-10-03 02:00:00,16.5,100,2.5,0.0
2023-10-03 03:00:00,16.0,100,5.2,0.0
2023-10-03 04:00:00,16.0,100,4.5,0.0
2023-10-03 05:00:00,14.3,100,6.3,0.0
2023-10-03 06:00:00,12.1,100,8.0,0.0
2023-10-03 07:00:00,13.1,97,6.2,0.0
2023-10-03 08:00:00,16.3,92,6.5,0.0
2023-10-03 09:00:00,18.6,81,5.8,0.0
2023-10-03 10:00:00,21.1,72,5.6,0.0
2023-10-03 11:00:00,23.2,57,9.9,0.0
2023-10-03 12:00:00,24.4,53,12.2,0.0
2023-10-03 13:00:00,25.1,46,17.9,0.0
2023-10-03 14:00:00,25.3,47,17.0,0.0
2023-10-03 15:00:00,24.3,53,18.8,0.0
2023-10-03 16:00:00,20.9,70,17.0,0.0
2023-10-03 17:00:00,19.7,76,12.8,0.1
2023-10-03 18:00:00,18.4,80,12.4,1.7
2023-10-03 19:00:00,16.9,84,13.8,2.8
2023-10-03 20:00:00,16.0,87,10.8,0.2
2023-10-03 21:00:00,15.6,88,9.4,0.1
2023-10-03 22:00:00,15.3,88,7.4,0.0
2023-10-03 23:00:00,14.8,90,4.7,0.0
2023-10-04 00:00:00,13.3,94,5.4,0.0
2023-10-04 01:00:00,14.0,87,4.4,0.0
2023-10-04 02:00:00,13.8,82,2.9,0.0
2023-10-04 03:00:00,13.6,87,2.5,0.0
2023-10-04 04:00:00,12.9,90,3.3,0.0
2023-10-04 05:00:00,12.7,89,5.4,0.0
2023-10-04 06:00:00,12.6,88,6.1,0.0
2023-10-04 07:00:00,12.6,89,6.5,0.0
2023-10-04 08:00:00,13.3,87,5.9,0.0
2023-10-04 09:00:00,14.6,77,7.1,0.0
2023-10-04 10:00:00,15.8,68,9.2,0.0
2023-10-04 11:00:00,16.9,60,8.5,0.0
2023-10-04 12:00:00,17.6,57,6.4,0.0
2023-10-04 13:00:00,18.4,57,5.2,0.0
2023-10-04 14:00:00,18.6,57,6.0,0.0
2023-10-04 15:00:00,18.3,58,7.7,0.0
2023-10-04 16:00:00,17.8,60,6.5,0.0
2023-10-04 17:00:00,17.1,73,2.5,0.0
2023-10-04 18:00:00,16.8,63,4.9,0.0
2023-10-04 19:00:00,15.9,70,3.8,0.0
2023-10-04 20:00:00,14.2,79,2.9,0.0
2023-10-04 21:00:00,11.8,88,4.8,0.0
2023-10-04 22:00:00,10.1,93,6.8,0.0
2023-10-04 23:00:00,10.6,92,5.6,0.0
2023-10-05 00:00:00,9.0,96,5.9,0.0
2023-10-05 01:00:00,10.8,96,3.5,0.0
2023-10-05 02:00:00,8.2,99,6.6,0.0
2023-10-05 03:00:00,9.8,99,3.2,0.0
2023-10-05 04:00:00,9.8,100,2.8,0.0
2023-10-05 05:00:00,9.3,100,1.8,0.0
2023-10-05 06:00:00,7.9,100,2.5,0.0
2023-10-05 07:00:00,8.2,100,2.1,0.0
2023-10-05 08:00:00,9.5,99,2.8,0.0
2023-10-05 09:00:00,10.7,96,3.3,0.0
2023-10-05 10:00:00,13.3,86,1.0,0.0
2023-10-05 11:00:00,15.3,75,0.0,0.0
2023-10-05 12:00:00,16.8,69,1.1,0.0
2023-10-05 13:00:00,17.3,68,3.9,0.0
2023-10-05 14:00:00,18.0,64,2.6,0.0
2023-10-05 15:00:00,18.0,62,1.0,0.0
2023-10-05 16:00:00,17.5,64,1.8,0.0
2023-10-05 17:00:00,16.9,76,1.8,0.0
2023-10-05 18:00:00,17.0,62,1.6,0.0
2023-10-05 19:00:00,13.2,83,6.9,0.0
2023-10-05 20:00:00,12.2,84,7.1,0.0
2023-10-05 21:00:00,11.7,82,7.1,0.0
2023-10-05 22:00:00,13.0,78,4.5,0.0
2023-10-05 23:00:00,12.1,86,4.3,0.0
2023-10-06 00:00:00,9.2,95,6.2,0.0
2023-10-06 01:00:00,9.2,96,6.2,0.0
2023-10-06 02:00:00,9.6,93,4.5,0.0
2023-10-06 03:00:00,9.0,97,4.3,0.0
2023-10-06 04:00:00,8.0,100,5.1,0.0
2023-10-06 05:00:00,9.5,100,3.1,0.0
2023-10-06 06:00:00,7.9,100,4.0,0.0
2023-10-06 07:00:00,8.3,100,4.3,0.0
2023-10-06 08:00:00,9.3,99,4.7,0.0
2023-10-06 09:00:00,11.5,91,2.1,0.0
2023-10-06 10:00:00,13.8,85,0.8,0.0
2023-10-06 11:00:00,15.9,79,1.8,0.0
2023-10-06 12:00:00,17.6,73,3.3,0.0
2023-10-06 13:00:00,17.6,73,1.1,0.0
2023-10-06 14:00:00,19.0,70,0.0,0.0
2023-10-06 15:00:00,19.4,68,1.1,0.0
2023-10-06 16:00:00,19.3,68,0.7,0.0
2023-10-06 17:00:00,19.0,66,1.5,0.0
2023-10-06 18:00:00,18.3,71,3.8,0.0
2023-10-06 19:00:00,17.3,79,3.0,0.0
2023-10-06 20:00:00,16.2,89,3.0,0.0
2023-10-06 21:00:00,15.0,99,2.4,0.0
2023-10-06 22:00:00,14.6,100,4.3,0.0
2023-10-06 23:00:00,14.6,100,5.4,0.0
2023-10-07 00:00:00,14.5,100,5.1,0.0
2023-10-07 01:00:00,12.0,100,5.5,0.0
2023-10-07 02:00:00,12.6,100,3.4,0.0
2023-10-07 03:00:00,11.5,100,3.8,0.0
2023-10-07 04:00:00,8.8,100,5.2,0.0
2023-10-07 05:00:00,8.8,100,4.2,0.0
2023-10-07 06:00:00,8.6,100,4.5,0.0
2023-10-07 07:00:00,9.0,100,3.3,0.0
2023-10-07 08:00:00,11.4,100,5.8,0.0
2023-10-07 09:00:00,13.7,94,4.3,0.0
2023-10-07 10:00:00,16.2,83,3.2,0.0
2023-10-07 11:00:00,18.1,70,4.8,0.0
2023-10-07 12:00:00,19.7,61,4.8,0.0
2023-10-07 13:00:00,19.5,58,5.0,0.0
2023-10-07 14:00:00,20.2,51,4.7,0.0
2023-10-07 15:00:00,20.8,48,4.3,0.0
2023-10-07 16:00:00,20.6,53,4.4,0.0
2023-10-07 17:00:00,18.8,74,4.7,0.0
2023-10-07 18:00:00,18.9,63,4.7,0.0
2023-10-07 19:00:00,17.8,71,4.0,0.0
2023-10-07 20:00:00,17.0,77,4.3,0.0
2023-10-07 21:00:00,15.6,84,5.6,0.0
2023-10-07 22:00:00,14.6,88,5.4,0.0
2023-10-07 23:00:00,15.9,87,5.0,0.0
2023-10-08 00:00:00,15.7,88,2.3,0.0
2023-10-08 01:00:00,13.6,94,5.2,0.0
2023-10-08 02:00:00,13.1,100,5.5,0.0
2023-10-08 03:00:00,11.9,100,4.9,0.0
2023-10-08 04:00:00,9.7,100,6.5,0.0
2023-10-08 05:00:00,9.7,100,6.6,0.0
2023-10-08 06:00:00,10.3,100,7.3,0.0
2023-10-08 07:00:00,12.6,100,5.0,0.0
2023-10-08 08:00:00,13.2,100,1.9,0.0
2023-10-08 09:00:00,15.8,94,0.4,0.0
2023-10-08 10:00:00,18.6,81,3.0,0.0
2023-10-08 11:00:00,21.1,67,4.0,0.0
2023-10-08 12:00:00,23.0,55,4.5,0.0
2023-10-08 13:00:00,22.4,51,3.3,0.0
2023-10-08 14:00:00,23.3,49,3.6,0.0
2023-10-08 15:00:00,23.6,49,3.1,0.0
2023-10-08 16:00:00,23.0,56,3.9,0.0
2023-10-08 17:00:00,20.4,77,6.2,0.0
2023-10-08 18:00:00,21.1,59,4.4,0.0
2023-10-08 19:00:00,18.6,69,5.4,0.0
2023-10-08 20:00:00,18.8,72,4.8,0.0
2023-10-08 21:00:00,15.7,86,6.1,0.0
2023-10-08 22:00:00,14.0,93,8.0,0.0
2023-10-08 23:00:00,15.7,89,6.9,0.0
2023-10-09 00:00:00,16.9,88,5.4,0.0
2023-10-09 01:00:00,16.6,87,5.0,0.0
2023-10-09 02:00:00,13.4,95,6.8,0.0
2023-10-09 03:00:00,14.1,96,6.6,0.0
2023-10-09 04:00:00,12.4,99,6.8,0.0
2023-10-09 05:00:00,11.0,100,7.3,0.0
2023-10-09 06:00:00,11.4,100,7.0,0.0
2023-10-09 07:00:00,10.8,100,6.8,0.0
2023-10-09 08:00:00,14.5,93,7.0,0.0
2023-10-09 09:00:00,17.4,83,4.8,0.0
2023-10-09 10:00:00,19.6,67,5.1,0.0
2023-10-09 11:00:00,21.3,58,6.8,0.0
2023-10-09 12:00:00,22.9,54,6.8,0.0
2023-10-09 13:00:00,23.6,52,7.1,0.0
2023-10-09 14:00:00,24.5,48,7.3,0.0
2023-10-09 15:00:00,24.6,49,5.5,0.0
2023-10-09 16:00:00,24.4,46,1.6,0.0
2023-10-09 17:00:00,23.8,50,2.6,0.0
2023-10-09 18:00:00,22.4,55,4.0,0.0
2023-10-09 19:00:00,21.6,58,2.4,0.0
2023-10-09 20:00:00,17.0,78,4.9,0.0
2023-10-09 21:00:00,15.8,85,5.2,0.0
2023-10-09 22:00:00,14.4,89,5.9,0.0
2023-10-09 23:00:00,15.0,88,5.4,0.0
2023-10-10 00:00:00,16.4,85,4.0,0.0
2023-10-10 01:00:00,15.9,85,1.9,0.0
2023-10-10 02:00:00,13.9,91,5.9,0.0
2023-10-10 03:00:00,13.5,93,6.9,0.0
2023-10-10 04:00:00,11.6,96,7.9,0.0
2023-10-10 05:00:00,11.2,96,7.8,0.0
2023-10-10 06:00:00,11.6,96,6.2,0.0
2023-10-10 07:00:00,11.9,97,5.5,0.0
2023-10-10 08:00:00,14.8,92,5.4,0.0
2023-10-10 09:00:00,17.2,84,2.9,0.0
2023-10-10 10:00:00,19.3,75,1.6,0.0
2023-10-10 11:00:00,21.2,66,1.1,0.0
2023-10-10 12:00:00,22.4,56,2.2,0.0
2023-10-10 13:00:00,22.2,54,2.3,0.0
2023-10-10 14:00:00,22.8,55,2.6,0.0
2023-10-10 15:00:00,23.1,55,2.5,0.0
2023-10-10 16:00:00,22.8,61,2.2,0.0
2023-10-10 17:00:00,20.2,78,5.5,0.0
2023-10-10 18:00:00,17.0,83,7.9,0.0
2023-10-10 19:00:00,15.7,87,8.4,0.0
2023-10-10 20:00:00,15.3,88,7.2,0.0
2023-10-10 21:00:00,15.1,90,6.2,0.0
2023-10-10 22:00:00,15.6,91,5.8,0.0
2023-10-10 23:00:00,16.0,93,5.2,0.0
2023-10-11 00:00:00,15.4,96,3.6,0.0
2023-10-11 01:00:00,15.2,98,0.0,0.0
2023-10-11 02:00:00,14.2,100,3.5,0.0
2023-10-11 03:00:00,12.1,100,4.7,0.0
2023-10-11 04:00:00,12.3,100,4.7,0.0
2023-10-11 05:00:00,13.6,100,3.4,0.0
2023-10-11 06:00:00,12.1,100,4.7,0.0
2023-10-11 07:00:00,11.6,100,5.1,0.0
2023-10-11 08:00:00,13.9,100,5.4,0.0
2023-10-11 09:00:00,16.9,89,4.0,0.0
2023-10-11 10:00:00,19.4,74,2.5,0.0
2023-10-11 11:00:00,21.4,64,2.1,0.0
2023-10-11 12:00:00,23.0,53,4.0,0.0
2023-10-11 13:00:00,23.0,49,3.6,0.0
2023-10-11 14:00:00,23.6,48,3.1,0.0
2023-10-11 15:00:00,23.8,48,3.4,0.0
2023-10-11 16:00:00,23.1,56,4.5,0.0
2023-10-11 17:00:00,20.5,67,6.8,0.0
2023-10-11 18:00:00,16.9,78,6.9,0.0
2023-10-11 19:00:00,15.1,86,7.2,0.0
2023-10-11 20:00:00,14.5,88,7.3,0.0
2023-10-11 21:00:00,14.2,86,8.2,0.0
2023-10-11 22:00:00,13.6,87,8.4,0.0
2023-10-11 23:00:00,13.0,89,9.2,0.0
2023-10-12 00:00:00,12.4,90,8.6,0.0
2023-10-12 01:00:00,13.5,89,7.6,0.0
2023-10-12 02:00:00,11.9,95,6.1,0.0
2023-10-12 03:00:00,11.6,98,6.8,0.0
2023-10-12 04:00:00,11.1,98,7.3,0.0
2023-10-12 05:00:00,11.6,97,6.9,0.0
2023-10-12 06:00:00,11.0,98,7.8,0.0
2023-10-12 07:00:00,11.7,95,7.0,0.0
2023-10-12 08:00:00,15.1,87,5.9,0.0
2023-10-12 09:00:00,17.7,80,7.2,0.0
2023-10-12 10:00:00,19.9,67,6.9,0.0
2023-10-12 11:00:00,21.9,53,6.9,0.0
2023-10-12 12:00:00,23.0,49,8.4,0.0
2023-10-12 13:00:00,23.3,44,13.5,0.0
2023-10-12 14:00:00,23.7,43,12.6,0.0
2023-10-12 15:00:00,23.8,42,11.6,0.0
2023-10-12 16:00:00,22.4,47,9.7,0.0
2023-10-12 17:00:00,21.1,49,8.8,0.0
2023-10-12 18:00:00,17.2,61,8.7,0.0
2023-10-12 19:00:00,15.8,66,8.5,0.0
2023-10-12 20:00:00,15.5,67,8.2,0.0
2023-10-12 21:00:00,15.2,67,7.2,0.0
2023-10-12 22:00:00,14.3,77,6.6,0.0
2023-10-12 23:00:00,12.9,85,5.4,0.0
2023-10-13 00:00:00,12.6,90,5.1,0.0
2023-10-13 01:00:00,12.2,91,7.3,0.0
2023-10-13 02:00:00,10.9,92,6.2,0.0
2023-10-13 03:00:00,10.9,94,5.8,0.0
2023-10-13 04:00:00,10.3,95,7.6,0.0
2023-10-13 05:00:00,10.5,94,7.2,0.0
2023-10-13 06:00:00,10.7,92,7.9,0.0
2023-10-13 07:00:00,11.0,90,8.3,0.0
2023-10-13 08:00:00,14.6,84,3.6,0.0
2023-10-13 09:00:00,17.3,76,3.1,0.0
2023-10-13 10:00:00,19.5,68,1.6,0.0
2023-10-13 11:00:00,21.3,60,1.4,0.0
2023-10-13 12:00:00,22.8,51,1.8,0.0
2023-10-13 13:00:00,23.4,38,1.4,0.0
2023-10-13 14:00:00,24.2,36,3.5,0.0
2023-10-13 15:00:00,24.2,40,4.8,0.0
2023-10-13 16:00:00,23.3,52,3.9,0.0
2023-10-13 17:00:00,20.1,66,5.4,0.0
2023-10-13 18:00:00,16.8,72,6.2,0.0
2023-10-13 19:00:00,15.3,78,6.5,0.0
2023-10-13 20:00:00,14.9,75,7.4,0.0
2023-10-13 21:00:00,14.6,74,8.5,0.0
2023-10-13 22:00:00,14.3,74,8.6,0.0
2023-10-13 23:00:00,13.7,77,9.3,0.0
2023-10-14 00:00:00,13.6,80,7.6,0.0
2023-10-14 01:00:00,15.0,76,9.3,0.0
2023-10-14 02:00:00,14.0,82,6.8,0.0
2023-10-14 03:00:00,14.8,79,7.0,0.0
2023-10-14 04:00:00,17.0,69,17.6,0.7
2023-10-14 05:00:00,17.1,67,12.4,0.0
2023-10-14 06:00:00,16.7,73,12.1,0.2
2023-10-14 07:00:00,16.0,86,18.5,1.5
2023-10-14 08:00:00,15.9,87,18.8,2.0
2023-10-14 09:00:00,17.1,81,16.3,0.0
2023-10-14 10:00:00,18.8,73,17.3,0.0
2023-10-14 11:00:00,19.3,70,15.8,0.0
2023-10-14 12:00:00,20.1,62,22.5,0.1
2023-10-14 13:00:00,17.4,75,24.6,0.1
2023-10-14 14:00:00,18.6,72,17.3,0.1
2023-10-14 15:00:00,16.6,81,18.6,3.0
2023-10-14 16:00:00,14.4,87,19.1,0.5
2023-10-14 17:00:00,13.0,85,17.3,0.2
2023-10-14 18:00:00,11.9,91,14.4,0.6
2023-10-14 19:00:00,11.5,87,14.2,0.1
2023-10-14 20:00:00,11.1,84,10.2,0.0
2023-10-14 21:00:00,10.9,84,8.5,0.0
2023-10-14 22:00:00,10.7,83,6.3,0.0
2023-10-14 23:00:00,10.6,82,2.9,0.0
2023-10-15 00:00:00,10.4,84,2.2,0.0
2023-10-15 01:00:00,10.2,82,5.7,0.1
2023-10-15 02:00:00,10.0,80,3.9,0.0
2023-10-15 03:00:00,9.7,83,2.1,0.0
2023-10-15 04:00:00,9.5,84,2.6,0.1
2023-10-15 05:00:00,9.4,85,2.6,0.1
2023-10-15 06:00:00,9.3,86,4.3,0.1
2023-10-15 07:00:00,9.1,88,8.1,0.0
2023-10-15 08:00:00,9.1,85,13.8,0.1
2023-10-15 09:00:00,9.4,84,14.1,0.1
2023-10-15 10:00:00,10.2,82,11.7,0.0
2023-10-15 11:00:00,11.1,76,10.4,0.0
2023-10-15 12:00:00,11.7,70,9.9,0.0
2023-10-15 13:00:00,11.9,61,13.2,0.1
2023-10-15 14:00:00,12.1,57,13.3,0.0
2023-10-15 15:00:00,12.2,55,12.9,0.0
2023-10-15 16:00:00,11.7,56,11.8,0.0
2023-10-15 17:00:00,10.7,63,6.3,0.0
2023-10-15 18:00:00,8.3,79,7.0,0.0
2023-10-15 19:00:00,8.8,74,4.7,0.0
2023-10-15 20:00:00,7.6,81,5.0,0.0
2023-10-15 21:00:00,7.5,74,6.9,0.0
2023-10-15 22:00:00,7.8,68,9.7,0.0
2023-10-15 23:00:00,6.6,73,8.0,0.0
2023-10-16 00:00:00,6.0,76,8.3,0.0
2023-10-16 01:00:00,5.8,79,6.7,0.0
2023-10-16 02:00:00,5.4,81,7.1,0.0
2023-10-16 03:00:00,5.4,81,9.2,0.0
2023-10-16 04:00:00,5.0,83,9.2,0.0
2023-10-16 05:00:00,4.7,84,10.2,0.0
2023-10-16 06:00:00,4.6,86,9.7,0.0
2023-10-16 07:00:00,4.3,87,8.9,0.0
2023-10-16 08:00:00,5.7,80,12.0,0.0
2023-10-16 09:00:00,6.9,77,10.5,0.0
2023-10-16 10:00:00,8.5,74,10.7,0.0
2023-10-16 11:00:00,10.3,67,10.9,0.0
2023-10-16 12:00:00,11.8,60,10.8,0.0
2023-10-16 13:00:00,11.7,61,10.2,0.0
2023-10-16 14:00:00,12.1,57,10.9,0.0
2023-10-16 15:00:00,12.3,56,10.4,0.0
2023-10-16 16:00:00,11.9,57,10.9,0.0
2023-10-16 17:00:00,10.5,66,7.1,0.0
2023-10-16 18:00:00,8.0,78,5.9,0.0
2023-10-16 19:00:00,7.1,84,5.6,0.0
2023-10-16 20:00:00,6.6,86,6.3,0.0
2023-10-16 21:00:00,5.8,89,5.3,0.0
2023-10-16 22:00:00,5.6,91,4.7,0.0
2023-10-16 23:00:00,5.3,92,4.8,0.0
2023-10-17 00:00:00,4.0,97,5.2,0.0
2023-10-17 01:00:00,4.0,99,4.0,0.0
2023-10-17 02:00:00,3.4,98,2.9,0.0
2023-10-17 03:00:00,3.6,100,3.7,0.0
2023-10-17 04:00:00,3.4,100,5.4,0.0
2023-10-17 05:00:00,3.0,99,3.0,0.0
2023-10-17 06:00:00,3.2,99,2.3,0.0
2023-10-17 07:00:00,3.3,100,4.5,0.0
2023-10-17 08:00:00,4.6,97,2.9,0.0
2023-10-17 09:00:00,6.8,86,3.3,0.0
2023-10-17 10:00:00,8.4,81,4.7,0.0
2023-10-17 11:00:00,10.5,75,5.0,0.0
2023-10-17 12:00:00,11.9,71,3.4,0.0
2023-10-17 13:00:00,10.5,75,3.3,0.0
2023-10-17 14:00:00,12.0,72,2.4,0.0
2023-10-17 15:00:00,12.9,69,3.2,0.0
2023-10-17 16:00:00,13.3,69,3.3,0.0
2023-10-17 17:00:00,11.6,85,4.9,0.0
2023-10-17 18:00:00,9.0,89,6.5,0.0
2023-10-17 19:00:00,8.6,93,4.9,0.0
2023-10-17 20:00:00,7.2,97,5.4,0.0
2023-10-17 21:00:00,6.9,98,4.8,0.0
2023-10-17 22:00:00,6.7,98,5.4,0.0
2023-10-17 23:00:00,6.5,99,5.4,0.0
2023-10-18 00:00:00,6.5,100,5.2,0.0
2023-10-18 01:00:00,6.8,97,6.0,0.0
2023-10-18 02:00:00,6.6,99,3.4,0.0
2023-10-18 03:00:00,6.5,100,4.1,0.0
2023-10-18 04:00:00,6.5,99,4.2,0.0
2023-10-18 05:00:00,6.4,99,5.0,0.0
2023-10-18 06:00:00,6.4,99,5.1,0.0
2023-10-18 07:00:00,6.1,100,4.2,0.0
2023-10-18 08:00:00,6.7,96,6.0,0.0
2023-10-18 09:00:00,7.8,91,5.4,0.0
2023-10-18 10:00:00,9.4,85,6.0,0.0
2023-10-18 11:00:00,10.5,82,6.3,0.0
2023-10-18 12:00:00,12.8,75,5.2,0.0
2023-10-18 13:00:00,11.8,77,4.8,0.0
2023-10-18 14:00:00,13.0,77,4.7,1.3
2023-10-18 15:00:00,13.1,77,7.1,0.8
2023-10-18 16:00:00,12.8,77,5.6,0.0
2023-10-18 17:00:00,12.2,86,2.9,0.0
2023-10-18 18:00:00,11.0,88,4.0,0.0
2023-10-18 19:00:00,10.6,93,4.3,0.0
2023-10-18 20:00:00,9.8,96,4.8,0.0
2023-10-18 21:00:00,9.7,97,4.3,0.0
2023-10-18 22:00:00,9.6,96,3.3,0.1
2023-10-18 23:00:00,9.9,97,2.6,0.0
2023-10-19 00:00:00,10.5,95,1.9,0.0
2023-10-19 01:00:00,8.8,99,3.9,0.0
2023-10-19 02:00:00,9.3,98,1.5,0.0
2023-10-19 03:00:00,9.0,99,2.5,0.0
2023-10-19 04:00:00,9.1,99,2.0,0.0
2023-10-19 05:00:00,9.6,100,9.2,0.0
2023-10-19 06:00:00,10.8,95,8.7,0.0
2023-10-19 07:00:00,11.2,94,4.3,0.0
2023-10-19 08:00:00,12.4,87,3.1,0.0
2023-10-19 09:00:00,13.0,90,1.9,0.2
2023-10-19 10:00:00,13.3,93,2.8,0.8
2023-10-19 11:00:00,13.9,92,5.7,0.1
